candidate_id,family,phase_deg,phase_delta_from_p111_best_deg,target_delta_from_p111_best,leakage_delta_from_p111_best,ratio_delta_from_p111_best,nearest_target_bin_deg,best_current_missing_bin_deg,early_pass,opens_current_missing_bin,boundary_class,interpretation
cpk_060_boundary_h435_aniso_reduce10_01,h430_aniso_reduce10_height_continuation,-66.33411515401983,6.218101319763434,-0.006006996774956086,0.020242128019906103,-1.1134165354912282,-60,0,True,False,early_pass_existing_bin,early-pass but still nearest already-covered -60
cpk_060_boundary_h440_aniso_reduce10_01,h430_aniso_reduce10_height_continuation,-63.01276715550307,9.539449318280163,-0.004057860241866051,0.037042920272625346,-1.77234426109107,-60,0,False,False,near_pass_failure_boundary,near-pass boundary; selectivity below early-pass threshold
cpk_060_boundary_h430_aniso_reduce15_01,h430_stronger_geometry_trim,-64.17551117535324,8.37670529843001,-0.09123495746199484,0.311221336875619,-5.516023593753111,-60,0,False,False,failure_boundary,failure boundary; phase moved but leakage or ratio failed
cpk_060_boundary_h435_aniso_reduce15_01,h435_stronger_geometry_trim,-58.46346534496679,14.088751128816455,-0.07347378736281707,0.3510135546977429,-5.630960437987095,-60,0,False,False,failure_boundary,failure boundary; phase moved but leakage or ratio failed
cpk_060_boundary_h430_scale102_aniso_reduce10_01,scale_boundary_leakage_recovery,-61.485017978528674,11.067198495254559,-0.015516760973271149,0.1826316191097534,-4.494198431076561,-60,0,False,False,failure_boundary,failure boundary; phase moved but leakage or ratio failed
cpk_060_boundary_h430_scale103_aniso_reduce10_01,scale_boundary_leakage_recovery,-56.6556656515899,15.896550822193348,0.0051825118178839835,0.30104580790754193,-5.242311157334689,-60,0,False,False,failure_boundary,failure boundary; phase moved but leakage or ratio failed
cpk_060_boundary_h435_scale102_aniso_reduce10_01,scale_height_boundary_leakage_recovery,-54.90535519553265,17.646861278250583,0.004327358680523918,0.22459461307214035,-4.7819468939287635,-60,0,False,False,failure_boundary,failure boundary; phase moved but leakage or ratio failed
cpk_060_boundary_h430_scale104_aniso_reduce10_01,high_risk_crossing_check,-49.631160949615605,22.921055524167627,-0.03182676591172873,0.41051933773078625,-5.742022499765734,-60,0,False,False,failure_boundary,failure boundary; phase moved but leakage or ratio failed
